horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T16:21:26,lemonde3j_d25_s4_noms_propres_n0,lemonde3j,25,4,noms_propres,0,,8546,503,4362,35,0,0,4327,51,11,0.2200,25.63,0.5125,0.2526,0.3709,0.4799,3.091,0.123347,0.080642,0.048571,0.047294,0.037967,0.033048,1
2026-07-31T16:21:29,lemonde3j_d25_s5_tous_n0,lemonde3j,25,5,tous,0,,36998,6613,23815,173,0,0,23642,51,14,0.2800,28.56,0.5711,0.2307,0.3348,0.4350,2.790,0.118691,0.066596,0.045429,0.040843,0.032474,0.030767,2
2026-07-31T16:21:31,lemonde3j_d25_s5_sans_verbes_n0,lemonde3j,25,5,sans_verbes,0,,35099,5868,22309,168,0,0,22141,51,13,0.2600,28.09,0.5617,0.2342,0.3394,0.4399,2.828,0.120348,0.067892,0.046007,0.041260,0.032859,0.031000,2
2026-07-31T16:21:34,lemonde3j_d25_s5_noms_n0,lemonde3j,25,5,noms,0,,31517,5023,19922,149,0,0,19773,51,13,0.2600,27.79,0.5558,0.2367,0.3425,0.4433,2.854,0.121106,0.069252,0.046350,0.041658,0.033088,0.031045,2
2026-07-31T16:21:36,lemonde3j_d25_s5_noms_propres_n0,lemonde3j,25,5,noms_propres,0,,4541,487,2507,22,0,0,2485,51,9,0.1800,20.27,0.4053,0.2995,0.4304,0.5382,3.587,0.151248,0.094315,0.053977,0.053057,0.041965,0.035828,1
2026-07-31T16:21:38,lemonde3j_d25_s6_tous_n0,lemonde3j,25,6,tous,0,,20850,5129,13771,109,0,0,13662,51,12,0.2400,23.68,0.4735,0.2682,0.3776,0.4789,3.147,0.142056,0.076280,0.049896,0.043358,0.034294,0.031729,1
2026-07-31T16:21:40,lemonde3j_d25_s6_sans_verbes_n0,lemonde3j,25,6,sans_verbes,0,,19803,4681,12940,105,0,0,12835,51,11,0.2200,23.33,0.4667,0.2713,0.3818,0.4835,3.182,0.143311,0.077748,0.050273,0.043860,0.034484,0.032131,1
2026-07-31T16:21:43,lemonde3j_d25_s6_noms_n0,lemonde3j,25,6,noms,0,,17740,4057,11542,94,0,0,11448,51,11,0.2200,23.13,0.4627,0.2737,0.3847,0.4863,3.206,0.143613,0.079529,0.050567,0.044256,0.034547,0.032152,1
2026-07-31T16:21:45,lemonde3j_d25_s6_noms_propres_n0,lemonde3j,25,6,noms_propres,0,,2760,452,1596,15,0,0,1581,51,7,0.1400,16.97,0.3393,0.3367,0.4772,0.5846,3.976,0.173045,0.104010,0.059646,0.058255,0.045172,0.037042,1
2026-07-31T16:21:47,lemonde3j_d50_s4_tous_n0,lemonde3j,50,4,tous,0,,76267,8495,43360,633,0,0,42727,101,34,0.3400,66.39,0.6639,0.1286,0.1949,0.2587,3.248,0.064652,0.033767,0.030176,0.025002,0.021799,0.019500,2
2026-07-31T16:21:50,lemonde3j_d50_s4_sans_verbes_n0,lemonde3j,50,4,sans_verbes,0,,71880,7094,40006,600,0,0,39406,101,33,0.3300,64.78,0.6478,0.1319,0.1997,0.2645,3.329,0.066662,0.034792,0.030456,0.025666,0.022283,0.019872,2
2026-07-31T16:21:53,lemonde3j_d50_s4_noms_n0,lemonde3j,50,4,noms,0,,64361,5840,35468,539,0,0,34929,101,32,0.3200,63.68,0.6368,0.1343,0.2031,0.2685,3.386,0.067961,0.035680,0.030648,0.026094,0.022583,0.020182,2
2026-07-31T16:21:55,lemonde3j_d50_s4_noms_propres_n0,lemonde3j,50,4,noms_propres,0,,8546,503,3907,74,0,0,3833,101,23,0.2300,44.98,0.4498,0.1826,0.2697,0.3482,4.496,0.092840,0.054150,0.035632,0.033592,0.028597,0.024925,1
2026-07-31T16:21:57,lemonde3j_d50_s5_tous_n0,lemonde3j,50,5,tous,0,,36998,6598,22290,395,0,0,21895,101,29,0.2900,52.99,0.5299,0.1594,0.2337,0.3025,3.895,0.085691,0.041859,0.031898,0.028681,0.024118,0.021470,2
2026-07-31T16:22:00,lemonde3j_d50_s5_sans_verbes_n0,lemonde3j,50,5,sans_verbes,0,,35099,5858,20838,382,0,0,20456,101,28,0.2800,51.87,0.5187,0.1624,0.2379,0.3075,3.965,0.087240,0.042899,0.032225,0.029243,0.024501,0.021765,1
2026-07-31T16:22:02,lemonde3j_d50_s5_noms_n0,lemonde3j,50,5,noms,0,,31517,5015,18619,349,0,0,18270,101,28,0.2800,51.13,0.5113,0.1646,0.2411,0.3110,4.018,0.088031,0.044012,0.032558,0.029569,0.024802,0.022086,1
2026-07-31T16:22:04,lemonde3j_d50_s5_noms_propres_n0,lemonde3j,50,5,noms_propres,0,,4541,487,2313,52,0,0,2261,101,18,0.1800,34.07,0.3407,0.2225,0.3185,0.4019,5.308,0.118342,0.064576,0.039627,0.037919,0.030116,0.027908,1
2026-07-31T16:22:07,lemonde3j_d50_s6_tous_n0,lemonde3j,50,6,tous,0,,20850,5110,13044,246,0,0,12798,101,25,0.2500,42.70,0.4270,0.1892,0.2683,0.3411,4.471,0.105800,0.049180,0.034176,0.031401,0.024736,0.022961,1
2026-07-31T16:22:09,lemonde3j_d50_s6_sans_verbes_n0,lemonde3j,50,6,sans_verbes,0,,19803,4666,12240,236,0,0,12004,101,24,0.2400,41.87,0.4187,0.1922,0.2723,0.3459,4.538,0.107095,0.050397,0.034671,0.031845,0.025110,0.023152,1
2026-07-31T16:22:11,lemonde3j_d50_s6_noms_n0,lemonde3j,50,6,noms,0,,17740,4044,10943,218,0,0,10725,101,24,0.2400,41.37,0.4137,0.1942,0.2753,0.3492,4.588,0.107589,0.051708,0.034942,0.032194,0.025618,0.023252,1
2026-07-31T16:22:14,lemonde3j_d50_s6_noms_propres_n0,lemonde3j,50,6,noms_propres,0,,2760,452,1499,35,0,0,1464,101,14,0.1400,27.11,0.2711,0.2589,0.3638,0.4491,6.064,0.139926,0.073969,0.044964,0.042214,0.033315,0.029454,1
2026-07-31T16:22:18,lemonde7j_d5_s4_tous_n0,lemonde7j,5,4,tous,0,,44955,7017,29720,190,0,0,29530,11,3,0.3000,7.91,0.7910,0.5149,0.7640,1.0000,1.273,0.203161,0.182751,0.129027,0.091848,0.086155,0.071087,3
2026-07-31T16:22:20,lemonde7j_d5_s4_sans_verbes_n0,lemonde7j,5,4,sans_verbes,0,,42014,6073,27659,179,0,0,27480,11,3,0.3000,7.85,0.7851,0.5190,0.7666,1.0000,1.278,0.205680,0.183495,0.129834,0.091178,0.085864,0.070541,1
2026-07-31T16:22:22,lemonde7j_d5_s4_noms_n0,lemonde7j,5,4,noms,0,,37621,5124,24620,158,0,0,24462,11,3,0.3000,7.83,0.7825,0.5206,0.7680,1.0000,1.280,0.206321,0.184540,0.129729,0.091190,0.086021,0.070219,1
2026-07-31T16:22:23,lemonde7j_d5_s4_noms_propres_n0,lemonde7j,5,4,noms_propres,0,,5357,477,3152,15,0,0,3137,11,3,0.3000,6.94,0.6942,0.5762,0.8001,1.0000,1.333,0.245562,0.197801,0.132789,0.082080,0.078446,0.063410,0
2026-07-31T16:22:25,lemonde7j_d5_s5_tous_n0,lemonde7j,5,5,tous,0,,23157,5257,15456,123,0,0,15333,11,3,0.3000,7.29,0.7287,0.5558,0.7902,1.0000,1.317,0.225144,0.198461,0.132154,0.087699,0.081327,0.065391,1
2026-07-31T16:22:27,lemonde7j_d5_s5_sans_verbes_n0,lemonde7j,5,5,sans_verbes,0,,21872,4769,14538,118,0,0,14420,11,3,0.3000,7.25,0.7246,0.5586,0.7912,1.0000,1.319,0.227283,0.198557,0.132784,0.087236,0.080408,0.064980,1
2026-07-31T16:22:29,lemonde7j_d5_s5_noms_n0,lemonde7j,5,5,noms,0,,19628,4155,13029,105,0,0,12924,11,3,0.3000,7.24,0.7235,0.5591,0.7919,1.0000,1.320,0.227612,0.199011,0.132432,0.087321,0.080528,0.064947,1
2026-07-31T16:22:31,lemonde7j_d5_s5_noms_propres_n0,lemonde7j,5,5,noms_propres,0,,3034,445,1862,11,0,0,1851,11,3,0.3000,6.44,0.6441,0.6088,0.8236,1.0000,1.373,0.262629,0.210960,0.135241,0.080299,0.075545,0.058959,0
2026-07-31T16:22:33,lemonde7j_d5_s6_tous_n0,lemonde7j,5,6,tous,0,,13696,3965,9214,81,0,0,9133,11,3,0.3000,6.83,0.6832,0.5858,0.8117,1.0000,1.353,0.239009,0.210816,0.135966,0.086326,0.078770,0.060814,1
2026-07-31T16:22:34,lemonde7j_d5_s6_sans_verbes_n0,lemonde7j,5,6,sans_verbes,0,,12990,3670,8691,77,0,0,8614,11,3,0.3000,6.81,0.6805,0.5876,0.8123,1.0000,1.354,0.240695,0.210571,0.136360,0.086206,0.078167,0.060271,1
2026-07-31T16:22:36,lemonde7j_d5_s6_noms_n0,lemonde7j,5,6,noms,0,,11654,3242,7788,68,0,0,7720,11,3,0.3000,6.79,0.6789,0.5880,0.8133,1.0000,1.355,0.242184,0.210037,0.135770,0.086522,0.078531,0.060232,1
2026-07-31T16:22:38,lemonde7j_d5_s6_noms_propres_n0,lemonde7j,5,6,noms_propres,0,,1910,394,1177,5,0,0,1172,11,3,0.3000,6.05,0.6046,0.6375,0.8442,1.0000,1.407,0.276388,0.219237,0.141839,0.079558,0.074059,0.053091,0
2026-07-31T16:22:40,lemonde7j_d10_s4_tous_n0,lemonde7j,10,4,tous,0,,44955,7009,27939,232,0,0,27707,21,6,0.3000,14.51,0.7256,0.3481,0.5176,0.6836,1.725,0.142535,0.121727,0.083832,0.064490,0.057592,0.047382,1
2026-07-31T16:22:41,lemonde7j_d10_s4_sans_verbes_n0,lemonde7j,10,4,sans_verbes,0,,42014,6066,25965,221,0,0,25744,21,6,0.3000,14.35,0.7173,0.3525,0.5225,0.6880,1.742,0.143796,0.123774,0.084898,0.064776,0.057813,0.047469,1
2026-07-31T16:22:43,lemonde7j_d10_s4_noms_n0,lemonde7j,10,4,noms,0,,37621,5120,23106,197,0,0,22909,21,6,0.3000,14.24,0.7119,0.3548,0.5261,0.6911,1.754,0.144863,0.124813,0.085110,0.065329,0.058431,0.047565,1
2026-07-31T16:22:45,lemonde7j_d10_s4_noms_propres_n0,lemonde7j,10,4,noms_propres,0,,5357,477,2925,24,0,0,2901,21,5,0.2500,11.88,0.5941,0.4190,0.5915,0.7452,1.972,0.167601,0.154718,0.096707,0.067562,0.059197,0.045739,0
2026-07-31T16:22:46,lemonde7j_d10_s5_tous_n0,lemonde7j,10,5,tous,0,,23157,5248,14718,134,0,0,14584,21,5,0.2500,12.65,0.6325,0.3961,0.5650,0.7214,1.883,0.166957,0.138720,0.090380,0.066774,0.056531,0.045656,1
2026-07-31T16:22:48,lemonde7j_d10_s5_sans_verbes_n0,lemonde7j,10,5,sans_verbes,0,,21872,4761,13832,128,0,0,13704,21,5,0.2500,12.55,0.6277,0.3988,0.5681,0.7246,1.894,0.167364,0.140297,0.091141,0.067238,0.056749,0.045315,1
2026-07-31T16:22:50,lemonde7j_d10_s5_noms_n0,lemonde7j,10,5,noms,0,,19628,4149,12400,115,0,0,12285,21,5,0.2500,12.50,0.6252,0.3999,0.5700,0.7268,1.900,0.167502,0.141275,0.091143,0.067570,0.057347,0.045203,1
2026-07-31T16:22:52,lemonde7j_d10_s5_noms_propres_n0,lemonde7j,10,5,noms_propres,0,,3034,445,1765,18,0,0,1747,21,4,0.2000,10.43,0.5216,0.4617,0.6346,0.7787,2.115,0.192246,0.166249,0.103205,0.069540,0.059819,0.043570,0
2026-07-31T16:22:53,lemonde7j_d10_s6_tous_n0,lemonde7j,10,6,tous,0,,13696,3950,8853,89,0,0,8764,21,4,0.2000,11.30,0.5649,0.4337,0.6045,0.7538,2.015,0.185143,0.151858,0.096653,0.069283,0.056869,0.044691,1
2026-07-31T16:22:55,lemonde7j_d10_s6_sans_verbes_n0,lemonde7j,10,6,sans_verbes,0,,12990,3656,8345,86,0,0,8259,21,4,0.2000,11.24,0.5622,0.4353,0.6068,0.7561,2.023,0.184830,0.153419,0.097086,0.069707,0.057154,0.044560,1
2026-07-31T16:22:57,lemonde7j_d10_s6_noms_n0,lemonde7j,10,6,noms,0,,11654,3231,7485,76,0,0,7409,21,4,0.2000,11.20,0.5602,0.4363,0.6079,0.7583,2.026,0.184630,0.154851,0.096851,0.069516,0.057793,0.044231,1
2026-07-31T16:22:59,lemonde7j_d10_s6_noms_propres_n0,lemonde7j,10,6,noms_propres,0,,1910,394,1127,10,0,0,1117,21,3,0.1500,9.22,0.4610,0.5029,0.6784,0.8156,2.261,0.210702,0.180067,0.112089,0.072233,0.060924,0.042342,0
2026-07-31T16:23:01,lemonde7j_d15_s4_tous_n0,lemonde7j,15,4,tous,0,,44955,6998,26784,327,0,0,26457,31,9,0.3000,20.87,0.6957,0.2741,0.4116,0.5448,2.058,0.118543,0.091141,0.064396,0.052623,0.046861,0.038055,1
2026-07-31T16:23:03,lemonde7j_d15_s4_sans_verbes_n0,lemonde7j,15,4,sans_verbes,0,,42014,6060,24864,304,0,0,24560,31,9,0.3000,20.57,0.6856,0.2784,0.4171,0.5504,2.085,0.120096,0.092932,0.065387,0.053137,0.047337,0.038194,1
2026-07-31T16:23:06,lemonde7j_d15_s4_noms_n0,lemonde7j,15,4,noms,0,,37621,5116,22132,269,0,0,21863,31,9,0.3000,20.36,0.6786,0.2812,0.4207,0.5547,2.103,0.121143,0.094212,0.065858,0.053595,0.047586,0.038290,1
2026-07-31T16:23:07,lemonde7j_d15_s4_noms_propres_n0,lemonde7j,15,4,noms_propres,0,,5357,477,2798,27,0,0,2771,31,7,0.2333,16.50,0.5500,0.3429,0.4904,0.6227,2.452,0.142295,0.122014,0.078543,0.057394,0.051025,0.039103,0
2026-07-31T16:23:09,lemonde7j_d15_s5_tous_n0,lemonde7j,15,5,tous,0,,23157,5234,14259,205,0,0,14054,31,8,0.2667,17.76,0.5919,0.3200,0.4607,0.5907,2.304,0.142670,0.106555,0.070771,0.056054,0.046914,0.037768,1
2026-07-31T16:23:11,lemonde7j_d15_s5_sans_verbes_n0,lemonde7j,15,5,sans_verbes,0,,21872,4751,13390,192,0,0,13198,31,7,0.2333,17.59,0.5862,0.3227,0.4646,0.5946,2.323,0.143255,0.107980,0.071482,0.056620,0.047341,0.037937,1
2026-07-31T16:23:13,lemonde7j_d15_s5_noms_n0,lemonde7j,15,5,noms,0,,19628,4142,12007,170,0,0,11837,31,7,0.2333,17.44,0.5812,0.3252,0.4675,0.5978,2.338,0.143900,0.109337,0.071970,0.056831,0.047511,0.037980,1
2026-07-31T16:23:15,lemonde7j_d15_s5_noms_propres_n0,lemonde7j,15,5,noms_propres,0,,3034,445,1704,23,0,0,1681,31,6,0.2000,14.04,0.4681,0.3875,0.5380,0.6655,2.690,0.167311,0.134008,0.086136,0.060824,0.050799,0.038951,0
2026-07-31T16:23:16,lemonde7j_d15_s6_tous_n0,lemonde7j,15,6,tous,0,,13696,3937,8593,134,0,0,8459,31,6,0.2000,15.32,0.5107,0.3599,0.5043,0.6307,2.522,0.163575,0.119967,0.076367,0.059819,0.047436,0.037177,1
2026-07-31T16:23:18,lemonde7j_d15_s6_sans_verbes_n0,lemonde7j,15,6,sans_verbes,0,,12990,3647,8091,126,0,0,7965,31,6,0.2000,15.24,0.5081,0.3613,0.5067,0.6334,2.533,0.163428,0.121180,0.076725,0.060240,0.047906,0.037206,1
2026-07-31T16:23:20,lemonde7j_d15_s6_noms_n0,lemonde7j,15,6,noms,0,,11654,3224,7261,110,0,0,7151,31,6,0.2000,15.13,0.5043,0.3635,0.5089,0.6363,2.545,0.163859,0.122821,0.076845,0.059983,0.048218,0.037208,1
2026-07-31T16:23:22,lemonde7j_d15_s6_noms_propres_n0,lemonde7j,15,6,noms_propres,0,,1910,394,1090,12,0,0,1078,31,5,0.1667,12.17,0.4057,0.4278,0.5816,0.7051,2.908,0.187115,0.146822,0.093847,0.062461,0.053238,0.038156,0
2026-07-31T16:23:24,lemonde7j_d25_s4_tous_n0,lemonde7j,25,4,tous,0,,44955,6977,24790,579,0,0,24211,51,15,0.3000,33.27,0.6654,0.2026,0.3072,0.4099,2.560,0.091699,0.063781,0.047097,0.040810,0.034974,0.028846,1
2026-07-31T16:23:26,lemonde7j_d25_s4_sans_verbes_n0,lemonde7j,25,4,sans_verbes,0,,42014,6041,22961,544,0,0,22417,51,15,0.3000,32.70,0.6539,0.2064,0.3124,0.4157,2.603,0.093135,0.065288,0.047956,0.041487,0.035426,0.029101,1
2026-07-31T16:23:28,lemonde7j_d25_s4_noms_n0,lemonde7j,25,4,noms,0,,37621,5100,20406,490,0,0,19916,51,14,0.2800,32.28,0.6455,0.2093,0.3159,0.4200,2.633,0.094140,0.066553,0.048569,0.041949,0.035357,0.029376,1
2026-07-31T16:23:29,lemonde7j_d25_s4_noms_propres_n0,lemonde7j,25,4,noms_propres,0,,5357,476,2548,64,0,0,2484,51,11,0.2200,25.07,0.5014,0.2664,0.3850,0.4908,3.208,0.115965,0.090174,0.060275,0.047513,0.038769,0.032287,1
2026-07-31T16:23:31,lemonde7j_d25_s5_tous_n0,lemonde7j,25,5,tous,0,,23157,5211,13458,367,0,0,13091,51,13,0.2600,27.71,0.5541,0.2421,0.3542,0.4567,2.951,0.113300,0.076326,0.052468,0.045256,0.037093,0.029721,1
2026-07-31T16:23:33,lemonde7j_d25_s5_sans_verbes_n0,lemonde7j,25,5,sans_verbes,0,,21872,4731,12626,351,0,0,12275,51,12,0.2400,27.40,0.5480,0.2445,0.3580,0.4611,2.984,0.113704,0.077538,0.053210,0.045990,0.037493,0.030089,1
2026-07-31T16:23:35,lemonde7j_d25_s5_noms_n0,lemonde7j,25,5,noms,0,,19628,4124,11308,318,0,0,10990,51,12,0.2400,27.10,0.5420,0.2472,0.3609,0.4645,3.008,0.114394,0.078885,0.053927,0.046067,0.037403,0.030228,1
2026-07-31T16:23:36,lemonde7j_d25_s5_noms_propres_n0,lemonde7j,25,5,noms_propres,0,,3034,442,1585,52,0,0,1533,51,9,0.1800,20.50,0.4100,0.3097,0.4344,0.5408,3.620,0.140779,0.101871,0.067073,0.050601,0.041285,0.032824,0
2026-07-31T16:23:38,lemonde7j_d25_s6_tous_n0,lemonde7j,25,6,tous,0,,13696,3908,8195,251,0,0,7944,51,11,0.2200,23.39,0.4677,0.2773,0.3959,0.4979,3.299,0.132976,0.087730,0.056593,0.049331,0.038283,0.031017,1
2026-07-31T16:23:40,lemonde7j_d25_s6_sans_verbes_n0,lemonde7j,25,6,sans_verbes,0,,12990,3619,7714,242,0,0,7472,51,10,0.2000,23.27,0.4654,0.2784,0.3983,0.5009,3.319,0.132601,0.088727,0.057076,0.050105,0.038530,0.031229,1
2026-07-31T16:23:42,lemonde7j_d25_s6_noms_n0,lemonde7j,25,6,noms,0,,11654,3198,6923,219,0,0,6704,51,10,0.2000,23.06,0.4612,0.2810,0.4007,0.5037,3.339,0.132970,0.090294,0.057732,0.049853,0.038519,0.031327,1
2026-07-31T16:23:43,lemonde7j_d25_s6_noms_propres_n0,lemonde7j,25,6,noms_propres,0,,1910,391,1030,35,0,0,995,51,7,0.1400,17.12,0.3425,0.3518,0.4802,0.5840,4.002,0.161286,0.115750,0.074725,0.053194,0.042547,0.032691,0
2026-07-31T16:23:45,lemonde7j_d50_s4_tous_n0,lemonde7j,50,4,tous,0,,44955,6933,21801,906,0,0,20895,101,30,0.3000,63.40,0.6340,0.1342,0.2090,0.2780,3.484,0.062765,0.038927,0.032471,0.029565,0.023180,0.022122,1
2026-07-31T16:23:47,lemonde7j_d50_s4_sans_verbes_n0,lemonde7j,50,4,sans_verbes,0,,42014,6009,20133,843,0,0,19290,101,30,0.3000,62.10,0.6210,0.1371,0.2133,0.2833,3.555,0.063984,0.040060,0.033031,0.030130,0.023589,0.022516,1
2026-07-31T16:23:49,lemonde7j_d50_s4_noms_n0,lemonde7j,50,4,noms,0,,37621,5079,17837,744,0,0,17093,101,29,0.2900,61.35,0.6135,0.1388,0.2159,0.2865,3.598,0.064563,0.040836,0.033366,0.030424,0.023895,0.022808,1
2026-07-31T16:23:51,lemonde7j_d50_s4_noms_propres_n0,lemonde7j,50,4,noms_propres,0,,5357,476,2203,90,0,0,2113,101,22,0.2200,45.72,0.4572,0.1839,0.2740,0.3518,4.567,0.083201,0.057807,0.042843,0.036677,0.027026,0.026442,1
2026-07-31T16:23:53,lemonde7j_d50_s5_tous_n0,lemonde7j,50,5,tous,0,,23157,5152,12235,557,0,0,11678,101,26,0.2600,52.30,0.5230,0.1633,0.2446,0.3175,4.077,0.079586,0.047474,0.036260,0.032684,0.025431,0.023178,1
2026-07-31T16:23:55,lemonde7j_d50_s5_sans_verbes_n0,lemonde7j,50,5,sans_verbes,0,,21872,4680,11470,527,0,0,10943,101,26,0.2600,51.58,0.5158,0.1653,0.2477,0.3216,4.128,0.080060,0.048366,0.036865,0.033203,0.025792,0.023409,1
2026-07-31T16:23:57,lemonde7j_d50_s5_noms_n0,lemonde7j,50,5,noms,0,,19628,4086,10263,473,0,0,9790,101,25,0.2500,51.16,0.5116,0.1664,0.2492,0.3238,4.154,0.080365,0.049023,0.037013,0.033435,0.025855,0.023530,1
2026-07-31T16:23:58,lemonde7j_d50_s5_noms_propres_n0,lemonde7j,50,5,noms_propres,0,,3034,440,1422,69,0,0,1353,101,18,0.1800,37.11,0.3711,0.2155,0.3103,0.3913,5.171,0.103370,0.065370,0.046783,0.037789,0.029849,0.027092,0
2026-07-31T16:24:00,lemonde7j_d50_s6_tous_n0,lemonde7j,50,6,tous,0,,13696,3868,7587,376,0,0,7211,101,23,0.2300,43.51,0.4351,0.1908,0.2776,0.3529,4.627,0.095557,0.055518,0.039746,0.035696,0.027099,0.024017,1
2026-07-31T16:24:02,lemonde7j_d50_s6_sans_verbes_n0,lemonde7j,50,6,sans_verbes,0,,12990,3580,7140,363,0,0,6777,101,22,0.2200,43.11,0.4311,0.1922,0.2802,0.3563,4.669,0.095557,0.056316,0.040349,0.036276,0.027395,0.024261,1
2026-07-31T16:24:03,lemonde7j_d50_s6_noms_n0,lemonde7j,50,6,noms,0,,11654,3164,6406,334,0,0,6072,101,22,0.2200,42.87,0.4287,0.1930,0.2812,0.3580,4.686,0.095527,0.057195,0.040276,0.036673,0.027253,0.024246,1
2026-07-31T16:24:05,lemonde7j_d50_s6_noms_propres_n0,lemonde7j,50,6,noms_propres,0,,1910,390,941,49,0,0,892,101,15,0.1500,30.12,0.3012,0.2506,0.3519,0.4348,5.864,0.120814,0.076739,0.053015,0.040951,0.031917,0.028417,0
